paper_id,dblp_key,congress,level,area,year,window,title,reason
P0375550,conf/colt/RanZT22,COLT,A*,Teoría,2022,2021-2025,Improved Parallel Algorithm for Minimum Cost Submodular Cover Problem.,no_drops_title_match_or_no_volume
P0375551,conf/colt/RomanovBO22,COLT,A*,Teoría,2022,2021-2025,On the Role of Channel Capacity in Learning Gaussian Mixture Models.,no_drops_title_match_or_no_volume
P0375552,conf/colt/SafranL22,COLT,A*,Teoría,2022,2021-2025,Optimization-Based Separations for Neural Networks.,no_drops_title_match_or_no_volume
P0375553,conf/colt/SchlisermanK22,COLT,A*,Teoría,2022,2021-2025,Stability vs Implicit Bias of Gradient Methods on Separable Data and Beyond.,no_drops_title_match_or_no_volume
P0375554,conf/colt/SefidgaranGGS22,COLT,A*,Teoría,2022,2021-2025,Rate-Distortion Theoretic Generalization Bounds for Stochastic Learning Algorithms.,no_drops_title_match_or_no_volume
P0375555,conf/colt/Shamir22,COLT,A*,Teoría,2022,2021-2025,The Implicit Bias of Benign Overfitting.,no_drops_title_match_or_no_volume
P0375556,conf/colt/ShenWKRKH22,COLT,A*,Teoría,2022,2021-2025,Self-Consistency of the Fokker Planck Equation.,no_drops_title_match_or_no_volume
P0375557,conf/colt/Sterkenburg22,COLT,A*,Teoría,2022,2021-2025,On characterizations of learnability with computable learners.,no_drops_title_match_or_no_volume
P0375558,conf/colt/SukK22,COLT,A*,Teoría,2022,2021-2025,Tracking Most Significant Arm Switches in Bandits.,no_drops_title_match_or_no_volume
P0375559,conf/colt/Tang22,COLT,A*,Teoría,2022,2021-2025,Minimax Regret on Patterns Using Kullback-Leibler Divergence Covering.,no_drops_title_match_or_no_volume
P0375560,conf/colt/Telgarsky22,COLT,A*,Teoría,2022,2021-2025,Stochastic linear optimization never overfits with quadratically-bounded losses on general data.,no_drops_title_match_or_no_volume
P0375561,conf/colt/ThieryW22,COLT,A*,Teoría,2022,2021-2025,Two-Sided Weak Submodularity for Matroid Constrained Optimization and Regression.,no_drops_title_match_or_no_volume
P0375562,conf/colt/TinsiD22,COLT,A*,Teoría,2022,2021-2025,Risk bounds for aggregated shallow neural networks using Gaussian priors.,no_drops_title_match_or_no_volume
P0375563,conf/colt/TsiamisZMMP22,COLT,A*,Teoría,2022,2021-2025,Learning to Control Linear Systems can be Hard.,no_drops_title_match_or_no_volume
P0375564,conf/colt/VardiYS22,COLT,A*,Teoría,2022,2021-2025,Width is Less Important than Depth in ReLU Neural Networks.,no_drops_title_match_or_no_volume
P0375565,conf/colt/VarreF22,COLT,A*,Teoría,2022,2021-2025,Accelerated SGD for Non-Strongly-Convex Least Squares.,no_drops_title_match_or_no_volume
P0375566,conf/colt/VarshneyTJ22,COLT,A*,Teoría,2022,2021-2025,(Nearly) Optimal Private Linear Regression for Sub-Gaussian Data via Adaptive Clipping.,no_drops_title_match_or_no_volume
P0375567,conf/colt/VuralYBVE22,COLT,A*,Teoría,2022,2021-2025,Mirror Descent Strikes Again: Optimal Stochastic Convex Optimization under Infinite Noise Variance.,no_drops_title_match_or_no_volume
P0375568,conf/colt/WagenmakerSJ22,COLT,A*,Teoría,2022,2021-2025,Beyond No Regret: Instance-Dependent PAC Reinforcement Learning.,no_drops_title_match_or_no_volume
P0375569,conf/colt/WangWXY22,COLT,A*,Teoría,2022,2021-2025,Random Graph Matching in Geometric Models: the Case of Complete Graphs.,no_drops_title_match_or_no_volume
P0375570,conf/colt/WeissmannWZ22,COLT,A*,Teoría,2022,2021-2025,Multilevel Optimization for Inverse Problems.,no_drops_title_match_or_no_volume
P0375571,conf/colt/WoodworthBR22,COLT,A*,Teoría,2022,2021-2025,Non-Convex Optimization with Certificates and Fast Rates Through Kernel Sums of Squares.,no_drops_title_match_or_no_volume
P0375572,conf/colt/WuXY22,COLT,A*,Teoría,2022,2021-2025,Multi-Agent Learning for Iterative Dominance Elimination: Formal Barriers and New Algorithms.,no_drops_title_match_or_no_volume
P0375573,conf/colt/Xiao22,COLT,A*,Teoría,2022,2021-2025,Eigenspace Restructuring: A Principle of Space and Frequency in Neural Networks.,no_drops_title_match_or_no_volume
P0375574,conf/colt/YaoCY22,COLT,A*,Teoría,2022,2021-2025,Mean-field nonparametric estimation of interacting particle systems.,no_drops_title_match_or_no_volume
P0375575,conf/colt/ZadikSWB22,COLT,A*,Teoría,2022,2021-2025,Lattice-Based Methods Surpass Sum-of-Squares in Clustering.,no_drops_title_match_or_no_volume
P0375576,conf/colt/ZhanHHJL22,COLT,A*,Teoría,2022,2021-2025,Offline Reinforcement Learning with Realizability and Single-policy Concentrability.,no_drops_title_match_or_no_volume
P0375577,conf/colt/ZhangJD22,COLT,A*,Teoría,2022,2021-2025,Horizon-Free Reinforcement Learning in Polynomial Time: the Power of Stationary Policies.,no_drops_title_match_or_no_volume
P0375578,conf/colt/ZhouM22,COLT,A*,Teoría,2022,2021-2025,High-Dimensional Projection Pursuit: Outer Bounds and Applications to Interpolation in Neural Networks.,no_drops_title_match_or_no_volume
P0375579,conf/colt/ZiemannSM22,COLT,A*,Teoría,2022,2021-2025,Single Trajectory Nonparametric Learning of Nonlinear Dynamics.,no_drops_title_match_or_no_volume
P0375580,conf/colt/ZimmertAK22,COLT,A*,Teoría,2022,2021-2025,Pushing the Efficiency-Regret Pareto Frontier for Online Learning of Portfolios and Quantum States.,no_drops_title_match_or_no_volume
P0375581,conf/colt/ZimmertL22,COLT,A*,Teoría,2022,2021-2025,Return of the bias: Almost minimax optimal high probability bounds for adversarial linear bandits.,no_drops_title_match_or_no_volume
P0375610,conf/cp/Knuth22,CP,A,Teoría,2022,2021-2025,All Questions Answered (Invited Talk).,no_drops_title_match_or_no_volume
P0375623,conf/cp/X22,CP,A,Teoría,2022,2021-2025,"Front Matter, Table of Contents, Preface, Conference Organization.",no_drops_title_match_or_no_volume
P0375633,conf/csfw/CortierDD22,CSF,A,Seguridad,2022,2021-2025,A small bound on the number of sessions for security protocols.,no_drops_title_match_or_no_volume
P0375643,conf/csfw/LiLPLHH22,CSF,A,Seguridad,2022,2021-2025,A Formal Model of Checked C.,no_drops_title_match_or_no_volume
P0378455,conf/wdag/Assadi22,DISC,A,Sistemas,2022,2021-2025,"Graph Coloring, Palette Sparsification, and Beyond (Invited Talk).",no_drops_title_match_or_no_volume
P0378457,conf/wdag/Baldoni22,DISC,A,Sistemas,2022,2021-2025,Managing the Cyber Risk in a Decoupled World: Does This Bring Potential Opportunities in Computer Science? (Invited Talk).,no_drops_title_match_or_no_volume
P0378464,conf/wdag/CivitDGGGKV22,DISC,A,Sistemas,2022,2021-2025,Byzantine Consensus Is Θ(n²): The Dolev-Reischuk Bound Is Tight Even in Partial Synchrony!,no_drops_title_match_or_no_volume
P0378496,conf/wdag/Welch22,DISC,A,Sistemas,2022,2021-2025,Using Linearizable Objects in Randomized Concurrent Programs (Invited Talk).,no_drops_title_match_or_no_volume
P0378497,conf/wdag/X22,DISC,A,Sistemas,2022,2021-2025,"Front Matter, Table of Contents, Preface, Conference Organization.",no_drops_title_match_or_no_volume
P0378726,conf/sigecom/LinL22,EC,A*,Teoría,2022,2021-2025,Credible Persuasion.,no_drops_title_match_or_no_volume
P0380442,conf/ecoop/X22,ECOOP,A,Ing. del Software,2022,2021-2025,"Front Matter, Table of Contents, Preface, Conference Organization.",no_drops_title_match_or_no_volume
P0381333,conf/esa/BruningCD22,ESA,A,Teoría,2022,2021-2025,Faster Approximate Covering of Subcurves Under the Fréchet Distance.,no_drops_title_match_or_no_volume
P0381334,conf/esa/BuchinHOSSS22,ESA,A,Teoría,2022,2021-2025,Efficient Fréchet Distance Queries for Segments.,no_drops_title_match_or_no_volume
P0381392,conf/esa/X22,ESA,A,Teoría,2022,2021-2025,"Front Matter, Table of Contents, Preface, Conference Organization.",no_drops_title_match_or_no_volume
P0381705,conf/focs/WilliamsWX22,FOCS,A*,Teoría,2022,2021-2025,Algorithms and Lower Bounds for Replacement Paths under Multiple Edge Failure.,no_drops_title_match_or_no_volume
P0382290,conf/icalp/000122,ICALP,A*,Teoría,2022,2021-2025,Streaming and Sketching Complexity of CSPs: A Survey (Invited Talk).,no_drops_title_match_or_no_volume
P0382297,conf/icalp/0001P22,ICALP,A*,Teoría,2022,2021-2025,One-Pass Additive-Error Subset Selection for ℓp Subspace Approximation.,no_drops_title_match_or_no_volume
P0382308,conf/icalp/Atserias22,ICALP,A*,Teoría,2022,2021-2025,Towards a Theory of Algorithmic Proof Complexity (Invited Talk).,no_drops_title_match_or_no_volume
P0382347,conf/icalp/ConradiD22,ICALP,A*,Teoría,2022,2021-2025,On Computing the k-Shortcut Fréchet Distance.,no_drops_title_match_or_no_volume
P0382350,conf/icalp/Daskalakis22,ICALP,A*,Teoría,2022,2021-2025,"Equilibrium Computation, Deep Learning, and Multi-Agent Reinforcement Learning (Invited Talk).",no_drops_title_match_or_no_volume
P0382375,conf/icalp/Goldberg22,ICALP,A*,Teoría,2022,2021-2025,Some New (And Old) Results on Contention Resolution (Invited Talk).,no_drops_title_match_or_no_volume
P0382394,conf/icalp/LeeV22,ICALP,A*,Teoría,2022,2021-2025,The Manifold Joys of Sampling (Invited Talk).,no_drops_title_match_or_no_volume
P0382400,conf/icalp/MajewskiM0OPRS22,ICALP,A*,Teoría,2022,2021-2025,Max Weight Independent Set in Graphs with No Long Claws: An Analog of the Gyárfás' Path Argument.,no_drops_title_match_or_no_volume
P0382420,conf/icalp/Thomasse22,ICALP,A*,Teoría,2022,2021-2025,A Brief Tour in Twin-Width (Invited Talk).,no_drops_title_match_or_no_volume
P0382421,conf/icalp/X22,ICALP,A*,Teoría,2022,2021-2025,"Front Matter, Table of Contents, Preface, Conference Organization.",no_drops_title_match_or_no_volume
P0383309,conf/icdt/000122,ICDT,A,Bases de datos,2022,2021-2025,On an Information Theoretic Approach to Cardinality Estimation (Invited Talk).,no_drops_title_match_or_no_volume
P0383313,conf/icdt/Arenas22,ICDT,A,Bases de datos,2022,2021-2025,Counting the Solutions to a Query (Invited Talk).,no_drops_title_match_or_no_volume
P0383315,conf/icdt/Carmeli22,ICDT,A,Bases de datos,2022,2021-2025,Answering Unions of Conjunctive Queries with Ideal Time Guarantees (Invited Talk).,no_drops_title_match_or_no_volume
P0383328,conf/icdt/X22,ICDT,A,Bases de datos,2022,2021-2025,"Front Matter, Table of Contents, Preface, Conference Organization.",no_drops_title_match_or_no_volume
P0390778,conf/innovations/X22,ITCS,A,Teoría,2022,2021-2025,"Front Matter, Table of Contents, Preface, Conference Organization.",no_drops_title_match_or_no_volume
P0392501,conf/kr/0001BT22,KR,A*,IA / ML,2022,2021-2025,Explaining Causal Models with Argumentation: the Case of Bi-variate Reinforcement.,no_drops_title_match_or_no_volume
P0392502,conf/kr/0001DFM22,KR,A*,IA / ML,2022,2021-2025,A Gödel Calculus for Linear Temporal Logic.,no_drops_title_match_or_no_volume
P0392503,conf/kr/0001G22,KR,A*,IA / ML,2022,2021-2025,Act for Your Duties but Maintain Your Rights.,no_drops_title_match_or_no_volume
P0392504,conf/kr/0001MS22,KR,A*,IA / ML,2022,2021-2025,Discovering User-Interpretable Capabilities of Black-Box Planning Agents.,no_drops_title_match_or_no_volume
P0392505,conf/kr/AlechinaG0P22,KR,A*,IA / ML,2022,2021-2025,Automatic Synthesis of Dynamic Norms for Multi-Agent Systems.,no_drops_title_match_or_no_volume
P0392506,conf/kr/AspisB0R22,KR,A*,IA / ML,2022,2021-2025,Embed2Sym - Scalable Neuro-Symbolic Reasoning via Clustered Embeddings.,no_drops_title_match_or_no_volume
P0392507,conf/kr/BaaderK22,KR,A*,IA / ML,2022,2021-2025,Pushing Optimal ABox Repair from EL Towards More Expressive Horn-DLs.,no_drops_title_match_or_no_volume
P0392508,conf/kr/BaldazziBFS22,KR,A*,IA / ML,2022,2021-2025,On the Relationship between Shy and Warded Datalog+/-.,no_drops_title_match_or_no_volume
P0392509,conf/kr/BaltagBF22,KR,A*,IA / ML,2022,2021-2025,The Topology of Surprise.,no_drops_title_match_or_no_volume
P0392510,conf/kr/Berthold22,KR,A*,IA / ML,2022,2021-2025,On Syntactic Forgetting with Strong Persistence.,no_drops_title_match_or_no_volume
P0392511,conf/kr/BienvenuB22,KR,A*,IA / ML,2022,2021-2025,"Querying Inconsistent Prioritized Data with ORBITS: Algorithms, Implementation, and Experiments.",no_drops_title_match_or_no_volume
P0392512,conf/kr/BienvenuMT22,KR,A*,IA / ML,2022,2021-2025,Counting Queries over ELHI⊥ Ontologies.,no_drops_title_match_or_no_volume
P0392513,conf/kr/Blumel022,KR,A*,IA / ML,2022,2021-2025,Defining Defense and Defeat in Abstract Argumentation From Scratch - A Generalizing Approach.,no_drops_title_match_or_no_volume
P0392514,conf/kr/BonattiS22,KR,A*,IA / ML,2022,2021-2025,Sticky Policies in OWL2: Extending PL with Fixpoints and Transitive Closure.,no_drops_title_match_or_no_volume
P0392515,conf/kr/BouraouiKMSV22,KR,A*,IA / ML,2022,2021-2025,Region-Based Merging of Open-Domain Terminological Knowledge.,no_drops_title_match_or_no_volume
P0392516,conf/kr/BourgauxBPT22,KR,A*,IA / ML,2022,2021-2025,Revisiting Semiring Provenance for Datalog.,no_drops_title_match_or_no_volume
P0392517,conf/kr/CarralLMT22,KR,A*,IA / ML,2022,2021-2025,Normalisations of Existential Rules: Not so Innocuous!,no_drops_title_match_or_no_volume
P0392518,conf/kr/CasiniS22,KR,A*,IA / ML,2022,2021-2025,A General Framework for Modelling Conditional Reasoning - Preliminary Report.,no_drops_title_match_or_no_volume
P0392519,conf/kr/ClassenD22,KR,A*,IA / ML,2022,2021-2025,Projection of Belief in the Presence of Nondeterministic Actions and Fallible Sensing.,no_drops_title_match_or_no_volume
P0392520,conf/kr/CucalaGM22,KR,A*,IA / ML,2022,2021-2025,Faithful Approaches to Rule Learning.,no_drops_title_match_or_no_volume
P0392521,conf/kr/Dvorak00W22,KR,A*,IA / ML,2022,2021-2025,Rediscovering Argumentation Principles Utilizing Collective Attacks.,no_drops_title_match_or_no_volume
P0392522,conf/kr/EiterGRMO022,KR,A*,IA / ML,2022,2021-2025,ALASPO: An Adaptive Large-Neighbourhood ASP Optimiser.,no_drops_title_match_or_no_volume
P0392523,conf/kr/FerreiraR0022,KR,A*,IA / ML,2022,2021-2025,Looking Inside the Black-Box: Logic-based Explanations for Neural Networks.,no_drops_title_match_or_no_volume
P0392524,conf/kr/FijalkowMMRV22,KR,A*,IA / ML,2022,2021-2025,Public and Private Affairs in Strategic Reasoning.,no_drops_title_match_or_no_volume
P0392525,conf/kr/FlaminioGGS22,KR,A*,IA / ML,2022,2021-2025,Compound Conditionals as Random Quantities and Boolean Algebras.,no_drops_title_match_or_no_volume
P0392526,conf/kr/FortinKRSWZ22,KR,A*,IA / ML,2022,2021-2025,Unique Characterisability and Learnability of Temporal Instance Queries.,no_drops_title_match_or_no_volume
P0392527,conf/kr/FortinKW22,KR,A*,IA / ML,2022,2021-2025,Interpolants and Explicit Definitions in Extensions of the Description Logic EL.,no_drops_title_match_or_no_volume
P0392528,conf/kr/GiganteMS22,KR,A*,IA / ML,2022,2021-2025,On the Expressive Power of Intermediate and Conditional Effects in Temporal Planning.,no_drops_title_match_or_no_volume
P0392529,conf/kr/GunawanR022,KR,A*,IA / ML,2022,2021-2025,A Graph Neural Network Reasoner for Game Description Language.,no_drops_title_match_or_no_volume
P0392530,conf/kr/Gutierrez-Basulto22,KR,A*,IA / ML,2022,2021-2025,Finite Entailment of UCRPQs over ALC Ontologies.,no_drops_title_match_or_no_volume
P0392531,conf/kr/HaldimannB22,KR,A*,IA / ML,2022,2021-2025,Inference with System W Satisfies Syntax Splitting.,no_drops_title_match_or_no_volume
P0392532,conf/kr/Irwin0T22,KR,A*,IA / ML,2022,2021-2025,Forecasting Argumentation Frameworks.,no_drops_title_match_or_no_volume
P0392533,conf/kr/JungLM22,KR,A*,IA / ML,2022,2021-2025,Conservative Extensions for Existential Rules.,no_drops_title_match_or_no_volume
P0392534,conf/kr/KargeR22,KR,A*,IA / ML,2022,2021-2025,The More the Worst-Case-Merrier: A Generalized Condorcet Jury Theorem for Belief Fusion.,no_drops_title_match_or_no_volume
P0392535,conf/kr/LamannaSSGT22,KR,A*,IA / ML,2022,2021-2025,Online Grounding of Symbolic Planning Domains in Unknown Environments.,no_drops_title_match_or_no_volume
P0392536,conf/kr/LehtonenWJ22,KR,A*,IA / ML,2022,2021-2025,Computing Stable Conclusions under the Weakest-Link Principle in the ASPIC+ Argumentation Formalism.,no_drops_title_match_or_no_volume
P0392537,conf/kr/LiGM22,KR,A*,IA / ML,2022,2021-2025,Dynamic Deontic Logic for Permitted Announcements.,no_drops_title_match_or_no_volume
P0392538,conf/kr/LoriniPS22,KR,A*,IA / ML,2022,2021-2025,Epistemic Actions: Comparing Multi-agent Belief Bases with Action Models.,no_drops_title_match_or_no_volume
P0392539,conf/kr/LutzSS22,KR,A*,IA / ML,2022,2021-2025,Ontology-Mediated Querying on Databases of Bounded Cliquewidth.,no_drops_title_match_or_no_volume
P0392540,conf/kr/LyonA22,KR,A*,IA / ML,2022,2021-2025,Automating Reasoning with Standpoint Logic via Nested Sequents.,no_drops_title_match_or_no_volume
P0392541,conf/kr/MantenoglouPA22,KR,A*,IA / ML,2022,2021-2025,Stream Reasoning with Cycles.,no_drops_title_match_or_no_volume
P0392542,conf/kr/PanissonMB22,KR,A*,IA / ML,2022,2021-2025,Towards an Enthymeme-Based Communication Framework in Multi-Agent Systems.,no_drops_title_match_or_no_volume
P0392543,conf/kr/PfanschillingSD22,KR,A*,IA / ML,2022,2021-2025,Sum-Product Loop Programming: From Probabilistic Circuits to Loop Programming.,no_drops_title_match_or_no_volume
P0392544,conf/kr/RajasekaranV22,KR,A*,IA / ML,2022,2021-2025,Verification and Realizability in Finite-Horizon Multiagent Systems.,no_drops_title_match_or_no_volume
P0392545,conf/kr/Rapberger022,KR,A*,IA / ML,2022,2021-2025,On Dynamics in Structured Argumentation Formalisms.,no_drops_title_match_or_no_volume
P0392546,conf/kr/Ribeiro22,KR,A*,IA / ML,2022,2021-2025,Kernel Contraction and the Order of Relevance.,no_drops_title_match_or_no_volume
P0392547,conf/kr/RochaC22,KR,A*,IA / ML,2022,2021-2025,A Credal Least Undefined Stable Semantics for Probabilistic Logic Programs and Probabilistic Argumentation.,no_drops_title_match_or_no_volume
P0392548,conf/kr/SabbatiniC22,KR,A*,IA / ML,2022,2021-2025,Symbolic Knowledge Extraction from Opaque Machine Learning Predictors: GridREx & PEDRO.,no_drops_title_match_or_no_volume
P0392549,conf/kr/SauerwaldB22,KR,A*,IA / ML,2022,2021-2025,"Iterated Belief Change, Computationally.",no_drops_title_match_or_no_volume
